2007,3,1,4,748,750,834,835,WN,201,N787SA,46,45,37,-1,-2,HOU,CRP,187,3,6,0,,0,0,0,0,0,0
2007,3,1,4,629,630,722,725,WN,2,N509SW,53,55,43,-3,-1,HOU,DAL,239,3,7,0,,0,0,0,0,0,0
2007,3,1,4,701,700,811,755,WN,4,N522SW,70,55,63,16,1,HOU,DAL,239,1,6,0,,0,0,0,16,0,0
2007,3,1,4,731,730,836,825,WN,6,N716SW,65,55,56,11,1,HOU,DAL,239,3,6,0,,0,0,0,0,0,0
2007,3,1,4,759,800,847,855,WN,8,N385SW,48,55,40,-8,-1,HOU,DAL,239,2,6,0,,0,0,0,0,0,0
2007,3,1,4,829,830,923,925,WN,10,N528SW,54,55,42,-2,-1,HOU,DAL,239,4,8,0,,0,0,0,0,0,0
2007,3,1,4,858,900,946,955,WN,12,N521SW,48,55,40,-9,-2,HOU,DAL,239,2,6,0,,0,0,0,0,0,0
2007,3,1,4,1014,1000,1103,1055,WN,16,N787SA,49,55,39,8,14,HOU,DAL,239,2,8,0,,0,0,0,0,0,0
2007,3,1,4,1031,1030,1126,1125,WN,18,N271WN,55,55,41,1,1,HOU,DAL,239,3,11,0,,0,0,0,0,0,0
2007,3,1,4,1103,1100,1151,1155,WN,20,N455WN,48,55,39,-4,3,HOU,DAL,239,1,8,0,,0,0,0,0,0,0
2007,3,1,4,1243,1200,1345,1255,WN,24,N519SW,62,55,42,50,43,HOU,DAL,239,8,12,0,,0,27,0,7,0,16
2007,3,1,4,1304,1300,1401,1355,WN,28,N507SW,57,55,41,6,4,HOU,DAL,239,3,13,0,,0,0,0,0,0,0
2007,3,1,4,1403,1400,1503,1455,WN,32,N394SW,60,55,42,8,3,HOU,DAL,239,5,13,0,,0,0,0,0,0,0
2007,3,1,4,1429,1430,1522,1525,WN,34,N508SW,53,55,41,-3,-1,HOU,DAL,239,2,10,0,,0,0,0,0,0,0
2007,3,1,4,1514,1500,1606,1555,WN,36,N509SW,52,55,41,11,14,HOU,DAL,239,3,8,0,,0,0,0,0,0,0
2007,3,1,4,1529,1530,1617,1625,WN,38,N697SW,48,55,38,-8,-1,HOU,DAL,239,2,8,0,,0,0,0,0,0,0
2007,3,1,4,1627,1600,1717,1700,WN,40,N207WN,50,60,39,17,27,HOU,DAL,239,2,9,0,,0,1,0,0,0,16
2007,3,1,4,1645,1630,1744,1725,WN,42,N749SW,59,55,42,19,15,HOU,DAL,239,3,14,0,,0,15,0,4,0,0
2007,3,1,4,1710,1700,1802,1755,WN,44,N521SW,52,55,39,7,10,HOU,DAL,239,2,11,0,,0,0,0,0,0,0
2007,4,1,7,1209,1215,1305,1315,WN,615,N475WN,56,60,44,-10,-6,RDU,BWI,255,5,7,0,,0,0,0,0,0,0
2007,4,1,7,2202,2120,2254,2220,WN,1211,N685SW,52,60,42,34,42,RDU,BWI,255,3,7,0,,0,20,0,0,0,14
2007,4,1,7,1443,1445,1541,1545,WN,1594,N677AA,58,60,45,-4,-2,RDU,BWI,255,4,9,0,,0,0,0,0,0,0
2007,4,1,7,1758,1805,1857,1905,WN,2847,N744SW,59,60,50,-8,-7,RDU,BWI,255,3,6,0,,0,0,0,0,0,0
2007,4,1,7,1346,1325,1539,1535,WN,569,N720WN,293,310,283,4,21,RDU,LAS,2027,4,6,0,,0,0,0,0,0,0
2007,4,1,7,709,710,840,850,WN,606,N629SW,91,100,76,-10,-1,RDU,MCO,534,7,8,0,,0,0,0,0,0,0
2007,4,1,7,1944,1945,2116,2125,WN,1283,N352SW,92,100,78,-9,-1,RDU,MCO,534,5,9,0,,0,0,0,0,0,0
2007,4,1,7,931,935,1103,1115,WN,2589,N207WN,92,100,78,-12,-4,RDU,MCO,534,6,8,0,,0,0,0,0,0,0
2007,4,1,7,1550,1530,1714,1710,WN,2691,N455WN,84,100,73,4,20,RDU,MCO,534,5,6,0,,0,0,0,0,0,0
2007,4,1,7,1614,1610,1711,1710,WN,819,N458WN,117,120,104,1,4,RDU,MDW,632,6,7,0,,0,0,0,0,0,0
2007,4,1,7,2007,1950,2102,2050,WN,1171,N391SW,115,120,103,12,17,RDU,MDW,632,5,7,0,,0,0,0,0,0,0
2007,4,1,7,707,705,750,805,WN,1745,N456WN,103,120,94,-15,2,RDU,MDW,632,4,5,0,,0,0,0,0,0,0
2007,4,1,7,956,955,1043,1055,WN,2680,N796SW,107,120,97,-12,1,RDU,MDW,632,4,6,0,,0,0,0,0,0,0
2007,4,1,7,1541,1540,1704,1705,WN,108,N407WN,83,85,70,-1,1,RDU,PHL,336,5,8,0,,0,0,0,0,0,0
2007,4,1,7,929,925,1049,1045,WN,262,N321SW,80,80,59,4,4,RDU,PHL,336,12,9,0,,0,0,0,0,0,0
2007,4,1,7,2031,2005,2135,2125,WN,639,N741SA,64,80,50,10,26,RDU,PHL,336,8,6,0,,0,0,0,0,0,0
2007,4,1,7,1807,1805,1924,1930,WN,1242,N490WN,77,85,62,-6,2,RDU,PHL,336,8,7,0,,0,0,0,0,0,0
2007,4,1,7,1219,1215,1326,1330,WN,1771,N272WN,67,75,52,-4,4,RDU,PHL,336,8,7,0,,0,0,0,0,0,0
2007,4,1,7,805,805,952,1000,WN,1017,N206WN,287,295,276,-8,0,RDU,PHX,1891,4,7,0,,0,0,0,0,0,0
2007,4,1,7,1618,1550,1759,1750,WN,2468,N272WN,281,300,266,9,28,RDU,PHX,1891,7,8,0,,0,0,0,0,0,0
2007,4,1,7,1038,1040,1214,1230,WN,460,N226WN,96,110,85,-16,-2,RDU,TPA,587,4,7,0,,0,0,0,0,0,0
2007,4,1,7,635,635,810,825,WN,1482,N235WN,95,110,85,-15,0,RDU,TPA,587,3,7,0,,0,0,0,0,0,0
2007,4,1,7,2045,1835,2221,2025,WN,1593,N200WN,96,110,85,116,130,RDU,TPA,587,4,7,0,,0,7,0,0,0,109
2007,4,1,7,1458,1450,1656,1655,WN,114,N613SW,58,65,49,1,8,RNO,BOI,335,3,6,0,,0,0,0,0,0,0
2007,4,1,7,2109,1900,2307,2105,WN,1891,N648SW,58,65,46,122,129,RNO,BOI,335,3,9,0,,0,4,0,0,0,118
2007,4,1,7,746,745,945,950,WN,2104,N656SW,59,65,48,-5,1,RNO,BOI,335,4,7,0,,0,0,0,0,0,0
2007,4,1,7,1956,1955,2059,2105,WN,360,N691WN,63,70,50,-6,1,RNO,LAS,345,4,9,0,,0,0,0,0,0,0
2007,4,1,7,1901,1835,2006,1945,WN,781,N207WN,65,70,52,21,26,RNO,LAS,345,5,8,0,,0,0,0,0,0,21
2007,4,1,7,1226,1225,1329,1335,WN,970,N344SW,63,70,51,-6,1,RNO,LAS,345,4,8,0,,0,0,0,0,0,0
2007,4,1,7,658,700,800,810,WN,1107,N704SW,62,70,51,-10,-2,RNO,LAS,345,4,7,0,,0,0,0,0,0,0
2007,5,2,3,1459,1500,1557,1605,WN,1011,N310SW,58,65,48,-8,-1,DAL,LBB,293,3,7,0,,0,0,0,0,0,0
2007,5,2,3,919,920,1021,1020,WN,8,N513SW,62,60,52,1,-1,DAL,LIT,296,3,7,0,,0,0,0,0,0,0
2007,5,2,3,1422,1420,1518,1520,WN,28,N684WN,56,60,47,-2,2,DAL,LIT,296,3,6,0,,0,0,0,0,0,0
2007,5,2,3,1843,1850,1948,1950,WN,46,N632SW,65,60,50,-2,-7,DAL,LIT,296,4,11,0,,0,0,0,0,0,0
2007,5,2,3,2258,2120,10,2215,WN,56,N521SW,72,55,50,115,98,DAL,LIT,296,2,20,0,,0,0,1,17,0,97
2007,5,2,3,1558,1600,1700,1700,WN,149,N501SW,62,60,43,0,-2,DAL,LIT,296,11,8,0,,0,0,0,0,0,0
2007,5,2,3,716,715,814,815,WN,608,N363SW,58,60,45,-1,1,DAL,LIT,296,5,8,0,,0,0,0,0,0,0
2007,5,2,3,1114,1115,1212,1215,WN,1444,N619SW,58,60,47,-3,-1,DAL,LIT,296,3,8,0,,0,0,0,0,0,0
2007,5,2,3,755,755,908,905,WN,2,N253WN,73,70,62,3,0,DAL,MAF,319,3,8,0,,0,0,0,0,0,0
2007,5,2,3,1320,1320,1424,1430,WN,24,N520SW,64,70,55,-6,0,DAL,MAF,319,3,6,0,,0,0,0,0,0,0
2007,5,2,3,1547,1545,1659,1655,WN,34,N797MX,72,70,61,4,2,DAL,MAF,319,4,7,0,,0,0,0,0,0,0
2007,5,2,3,1820,1820,1949,1930,WN,44,N524SW,89,70,70,19,0,DAL,MAF,319,2,17,0,,0,0,0,19,0,0
2007,5,2,3,2246,2045,2351,2150,WN,54,N371SW,65,65,52,121,121,DAL,MAF,319,2,11,0,,0,0,0,0,0,121
2007,5,2,3,1005,1005,1135,1110,WN,533,N363SW,90,65,72,25,0,DAL,MAF,319,6,12,0,,0,0,0,25,0,0
2007,5,2,3,2400,1950,117,2115,WN,92,N502SW,77,85,66,242,250,DAL,MCI,461,5,6,0,,0,0,0,0,0,242
2007,5,2,3,931,920,1053,1045,WN,152,N514SW,82,85,70,8,11,DAL,MCI,461,4,8,0,,0,0,0,0,0,0
2007,5,2,3,1022,1020,1144,1145,WN,308,N761RR,82,85,68,-1,2,DAL,MCI,461,4,10,0,,0,0,0,0,0,0
2007,5,2,3,1633,1630,1800,1755,WN,561,N633SW,87,85,74,5,3,DAL,MCI,461,5,8,0,,0,0,0,0,0,0
2007,5,2,3,630,630,748,755,WN,753,N708SA,78,85,67,-7,0,DAL,MCI,461,4,7,0,,0,0,0,0,0,0
2007,5,2,3,1339,1340,1503,1505,WN,1036,N613SW,84,85,72,-2,-1,DAL,MCI,461,5,7,0,,0,0,0,0,0,0
2007,5,2,3,1209,1205,1317,1320,WN,664,N788SA,68,75,59,-3,4,DAL,MSY,437,3,6,0,,0,0,0,0,0,0
2007,5,2,3,1805,1805,1948,1920,WN,831,N670SW,103,75,59,28,0,DAL,MSY,437,3,41,0,,0,0,0,28,0,0
2007,5,2,3,636,635,745,750,WN,1765,N201LV,69,75,56,-5,1,DAL,MSY,437,4,9,0,,0,0,0,0,0,0
2007,5,2,3,936,935,1044,1050,WN,2274,N460WN,68,75,59,-6,1,DAL,MSY,437,3,6,0,,0,0,0,0,0,0
2007,5,2,3,819,820,906,910,WN,4,N734SA,47,50,35,-4,-1,DAL,OKC,181,3,9,0,,0,0,0,0,0,0
2007,5,2,3,1028,1030,1111,1120,WN,136,N642WN,43,50,32,-9,-2,DAL,OKC,181,4,7,0,,0,0,0,0,0,0
2007,5,2,3,1458,1455,1541,1545,WN,166,N514SW,43,50,32,-4,3,DAL,OKC,181,4,7,0,,0,0,0,0,0,0
2007,5,2,3,2232,1950,2324,2040,WN,186,N525SW,52,50,33,164,162,DAL,OKC,181,3,16,0,,0,0,0,2,0,162
2007,5,2,3,2019,1820,2109,1910,WN,529,N645SW,50,50,31,119,119,DAL,OKC,181,3,16,0,,0,0,105,0,0,14
2007,5,2,3,631,630,729,730,WN,151,N514SW,58,60,45,-1,1,DAL,SAT,248,3,10,0,,0,0,0,0,0,0
